merchant_id,owner_ssn,business_fed_tax_id,owner_drivers_license,business_phone_number,owner_phone_number,email,address_line1,city,state,zip_code,country,website,fraud_reason
04fc2e03-ac5c-436a-9fd3-d97a2890b61e,247-12-9697,75-1999199,DL73554951,282-917-2442,325-754-1989,international.services.inc@gmail.com,2097 Oak St,New York,NY,14491,US,www.internationalservicesinc.com,
bdb8002a-6f82-441a-abd2-9f0d2930461f,907-26-7982,90-3057640,DL12992670,681-488-3169,969-463-1462,american.enterprises.corp@outlook.com,1968 Washington St,Phoenix,AZ,45529,US,www.americanenterprisescorp.com,
a02c8672-faff-4d06-91c2-5908cef852eb,279-63-4993,86-3135373,DL18598352,765-788-9408,631-331-5883,global.enterprises.inc@yahoo.com,243 Elm St,Houston,TX,63326,US,www.globalenterprisesinc.com,
2a8bc27f-9215-4302-ae6c-0c5ec6b06d4c,478-56-7900,75-4343280,DL36970722,423-729-6670,905-910-4993,national.services.inc@outlook.com,2445 Washington St,Houston,TX,10452,US,www.nationalservicesinc.com,
1dab42b1-eebd-45ab-9d12-574f0d068abf,416-40-7800,42-4747339,DL56105097,306-396-2592,683-893-2072,national.systems.corp@outlook.com,663 Main St,Phoenix,AZ,25754,US,www.nationalsystemscorp.com,
c07b2a29-2926-415e-9fe6-05c509ebc24a,381-96-6501,88-8455851,DL83137895,822-333-6315,922-402-9894,international.services.ltd@aol.com,3070 Jefferson St,Phoenix,AZ,82875,US,www.internationalservicesltd.com,
edb4d6ed-4ca7-4080-b533-50495272c22c,841-74-9488,39-8024075,DL97354085,288-428-7921,670-378-3906,global.solutions.ltd@gmail.com,3209 Jefferson St,New York,NY,46605,US,www.globalsolutionsltd.com,
298f308c-bd8d-40d4-b3aa-82e6f8b3cbeb,626-71-8390,86-2257286,DL49270103,826-510-2225,366-551-5519,american.solutions.llc@outlook.com,8606 Washington St,Phoenix,AZ,25078,US,www.americansolutionsllc.com,
73fa6f88-7918-44f2-93eb-aec6979a5724,392-89-5700,58-3755251,DL99017826,327-614-3692,719-408-5416,united.enterprises.corp@hotmail.com,1291 Elm St,New York,NY,78462,US,www.unitedenterprisescorp.com,
b880bad3-ab79-4068-a587-2bb1abbe137d,922-68-8277,43-9738649,DL34393228,642-767-2188,213-990-7618,international.enterprises.corp@yahoo.com,6758 Cedar St,New York,NY,88896,US,www.internationalenterprisescorp.com,
0b56bf8c-193a-4864-a69f-168a1cd5fbce,477-14-5166,80-5842166,DL20100941,794-366-2787,584-778-9699,united.solutions.inc@outlook.com,6317 Jefferson St,Chicago,IL,96754,US,www.unitedsolutionsinc.com,
d9a94a93-a6f5-4b3e-b12a-6612710c5f6d,772-68-1310,12-7623016,DL92572955,670-751-7541,627-429-7190,global.solutions.corp@gmail.com,8945 Jefferson St,Los Angeles,CA,10763,US,www.globalsolutionscorp.com,
6ee3110b-01b8-48e2-80d1-730b568d5142,806-69-8754,64-3767441,DL20275546,712-416-8572,461-555-5296,american.systems.ltd@gmail.com,9047 Main St,New York,NY,67615,US,www.americansystemsltd.com,
98889254-8277-4e22-8887-51bc7109101b,759-51-3417,93-3473392,DL85007686,405-161-4034,528-755-8631,global.enterprises.llc@aol.com,8782 Elm St,New York,NY,72136,US,www.globalenterprisesllc.com,
94bd4c56-a60a-422c-98c0-406d914e842b,456-71-7460,56-6438505,DL60249622,353-608-3026,769-435-5826,national.systems.corp@outlook.com,3532 Maple St,Houston,TX,34747,US,www.nationalsystemscorp.com,
2bdab878-00e0-4a3c-beb0-8930100c01b3,128-95-2407,82-8372337,DL45185822,278-579-1884,916-714-5295,american.solutions.inc@hotmail.com,474 Washington St,New York,NY,49908,US,www.americansolutionsinc.com,
41318f10-9dd1-41d7-b6dd-47f08479f1eb,815-21-2151,77-5689478,DL15097980,641-838-7511,516-391-3382,national.tech.inc@aol.com,4150 Maple St,New York,NY,31587,US,www.nationaltechinc.com,
3874ce30-1cd5-4af1-89c9-10af6fe4f146,800-14-2882,94-2319469,DL57600647,870-111-2349,561-517-9456,global.systems.corp@gmail.com,5492 Pine St,Phoenix,AZ,56985,US,www.globalsystemscorp.com,
f06683e7-d8d0-4d63-ac80-d8500ec24a05,185-92-5403,74-8251494,DL55308382,964-328-4979,426-391-2795,national.systems.llc@outlook.com,9079 Oak St,Phoenix,AZ,18286,US,www.nationalsystemsllc.com,
32ed774f-fa7e-495a-bd6d-ae8ad5c62ade,560-83-1835,85-5740516,DL22474435,902-836-1352,930-845-7130,american.tech.inc@gmail.com,3103 Elm St,New York,NY,17741,US,www.americantechinc.com,
9108661b-7f4f-4554-a659-a840aeda2722,496-89-5634,38-3786915,DL89849816,759-500-9279,855-729-6942,national.enterprises.inc@hotmail.com,439 Cedar St,Chicago,IL,22354,US,www.nationalenterprisesinc.com,
3de57669-e094-45ea-887a-6f61fff89a51,191-14-6620,13-9773595,DL26077548,851-971-2746,685-588-6109,american.enterprises.corp@outlook.com,4648 Jefferson St,Houston,TX,63644,US,www.americanenterprisescorp.com,
70d58106-1d49-4064-81e5-c717826ced58,651-10-9993,62-8895893,DL95185550,375-492-8711,671-720-4521,american.solutions.ltd@yahoo.com,2094 Lincoln St,New York,NY,93405,US,www.americansolutionsltd.com,
196076c6-9406-4c67-9d9d-a1d627c14731,826-76-2143,26-8058155,DL83269014,547-427-7618,543-438-2155,american.services.corp@hotmail.com,7554 Oak St,Chicago,IL,89990,US,www.americanservicescorp.com,
2006b90e-4ef7-4f01-a932-92e8c172d517,936-13-8358,29-2877860,DL29194326,475-267-9519,772-274-6962,national.solutions.inc@yahoo.com,1744 Lincoln St,Chicago,IL,81249,US,www.nationalsolutionsinc.com,
3c309729-7cbe-4fc2-9349-1d3874e2748e,684-16-4553,82-8441463,DL10555224,399-924-5845,915-794-2821,international.systems.ltd@outlook.com,4675 Jefferson St,Houston,TX,92953,US,www.internationalsystemsltd.com,
e26d5269-2688-4905-b84b-4cb98b068fd8,317-49-7641,17-1893667,DL72219213,833-256-4687,480-254-5037,international.tech.ltd@gmail.com,2649 Lincoln St,Los Angeles,CA,78418,US,www.internationaltechltd.com,
cd8b93f6-4301-4301-bbaa-ecfdac6ed548,101-47-8271,88-5200220,DL28708381,555-973-9115,249-232-5026,american.solutions.corp@aol.com,706 Maple St,New York,NY,21137,US,www.americansolutionscorp.com,
b2c820e5-72b2-4ede-a620-8f5e658c7f29,295-32-6225,87-4036684,DL48723801,429-541-4451,351-600-9673,international.tech.llc@hotmail.com,2804 Lincoln St,Los Angeles,CA,27330,US,www.internationaltechllc.com,
3858bd3a-99b7-4ca8-adf3-a52a4dec3882,756-32-1395,37-3304084,DL10155404,543-324-9667,629-986-3984,international.services.corp@aol.com,1523 Lincoln St,Los Angeles,CA,58524,US,www.internationalservicescorp.com,
7f72ba2b-f974-4665-a59c-afa9aa2bcf89,581-18-3089,53-3252243,DL77928338,770-409-7664,843-502-5562,global.enterprises.llc@yahoo.com,6756 Jefferson St,Phoenix,AZ,78631,US,www.globalenterprisesllc.com,
51ae9edb-d172-46ab-aa74-e9074ec341f8,651-10-5189,81-5943064,DL24451036,487-488-8581,959-692-4969,united.systems.llc@gmail.com,8670 Main St,Chicago,IL,81434,US,www.unitedsystemsllc.com,
b7aef1a5-b5ed-49e7-9ea5-8a0056ea770d,647-33-6088,25-6281433,DL85737719,216-904-7316,952-342-2363,american.services.corp@yahoo.com,8157 Elm St,Houston,TX,74525,US,www.americanservicescorp.com,
f0fd9040-fb3c-4f98-baba-7b4b1f3e71c9,244-84-6571,70-1472644,DL24651717,346-270-8153,611-723-5789,united.tech.corp@outlook.com,6186 Cedar St,Chicago,IL,41691,US,www.unitedtechcorp.com,
faa3c805-15b0-4393-9fd0-a7a1f8d73b52,565-69-3364,98-8167056,DL93348828,507-473-3457,498-526-4043,global.enterprises.inc@aol.com,1648 Lincoln St,Houston,TX,15122,US,www.globalenterprisesinc.com,
9339489d-1028-4c68-bc4a-f79a8505a90c,381-71-6281,98-3244878,DL97227518,980-699-3520,225-332-6547,national.services.llc@hotmail.com,3688 Cedar St,Houston,TX,29568,US,www.nationalservicesllc.com,
ee404481-369d-41f4-b275-3f5d09311f92,360-36-4625,98-7065313,DL38360524,387-429-7512,410-237-4767,american.tech.llc@hotmail.com,7482 Jefferson St,New York,NY,80483,US,www.americantechllc.com,
7bc61a78-6f8d-439c-8a5a-3fe26b26e139,527-86-5882,85-2961903,DL96484977,203-482-5789,695-647-5371,international.enterprises.corp@outlook.com,6672 Cedar St,New York,NY,58642,US,www.internationalenterprisescorp.com,
df9a665c-dda6-40e7-89fa-0a3774a31a60,705-53-7606,44-7839745,DL64673243,748-934-1530,485-378-7463,american.solutions.llc@gmail.com,5841 Lincoln St,Houston,TX,68118,US,www.americansolutionsllc.com,
a760a6fa-97bc-4eb6-9de2-79a03ea6a144,546-11-1960,51-3129223,DL85182294,677-685-7480,607-409-9127,global.services.inc@outlook.com,1832 Jefferson St,New York,NY,63526,US,www.globalservicesinc.com,
c7521821-91e7-427c-a8da-ff42a5bcae9f,165-52-3611,65-7084089,DL91090644,681-934-3521,310-881-4052,national.services.ltd@aol.com,9537 Oak St,Los Angeles,CA,72993,US,www.nationalservicesltd.com,
d31581dc-b3de-433f-a34e-956d7e83fd6e,226-56-2523,99-7500978,DL12723990,967-120-8487,827-894-3845,national.systems.ltd@hotmail.com,5481 Pine St,Chicago,IL,97798,US,www.nationalsystemsltd.com,
42f031a2-384b-4f28-894f-aab9a2b3f578,574-91-8438,88-7814406,DL74324523,957-141-9803,751-195-5060,global.tech.inc@aol.com,4079 Washington St,Los Angeles,CA,65035,US,www.globaltechinc.com,
c59aa425-8d75-4e5f-8e9f-a0824f4407cd,614-72-9642,17-5461334,DL66287761,367-524-1413,563-222-3687,united.systems.ltd@gmail.com,7265 Pine St,Los Angeles,CA,42352,US,www.unitedsystemsltd.com,
ca71c4f0-6dab-40d9-869a-d390847359ad,961-47-3283,97-9269007,DL18615894,668-191-6442,359-140-3649,national.solutions.corp@yahoo.com,6670 Pine St,Chicago,IL,26142,US,www.nationalsolutionscorp.com,
e395afe4-9876-4866-b80d-6c15fb4c942d,980-56-4139,61-8799669,DL80620571,904-294-2054,214-396-6296,international.enterprises.inc@outlook.com,1444 Lincoln St,New York,NY,92920,US,www.internationalenterprisesinc.com,
b35ddb8a-031c-4d5b-a77d-cda3febb0321,691-69-1315,16-2554506,DL87622551,690-161-3357,375-660-2319,international.systems.llc@gmail.com,314 Pine St,Houston,TX,69778,US,www.internationalsystemsllc.com,
95471565-b57d-4618-aaf5-745b63fc4854,279-44-3671,53-7534417,DL63497094,438-739-6966,317-432-2365,united.enterprises.corp@hotmail.com,4209 Main St,Los Angeles,CA,44126,US,www.unitedenterprisescorp.com,
711bf9c1-592e-4aa3-a8c1-c929baabca4f,962-49-7890,33-5573121,DL29570419,428-198-2293,532-353-6059,american.services.inc@gmail.com,8005 Cedar St,Houston,TX,34684,US,www.americanservicesinc.com,
bb0e311d-f4f1-4d6e-a781-c06e6ac1e777,687-17-2677,25-8131848,DL86713513,681-180-9467,308-874-9898,national.systems.corp@yahoo.com,9900 Washington St,New York,NY,65149,US,www.nationalsystemscorp.com,
08c82989-1d5d-4433-af32-7cb2a1abddc1,538-63-6065,88-5072431,DL87851853,877-542-5630,925-720-3122,american.services.corp@yahoo.com,9917 Oak St,New York,NY,21137,US,www.americanservicescorp.com,
bcde504c-9e00-4755-a43d-0b9c10588c4f,634-22-3873,61-5586341,DL39293714,385-940-9233,930-523-5792,global.services.ltd@hotmail.com,9404 Elm St,Phoenix,AZ,74024,US,www.globalservicesltd.com,
d8bca4e7-7be4-4f35-90a0-8e151f25cde1,351-83-9246,74-1247900,DL95228904,633-372-9662,476-613-3613,global.solutions.corp@yahoo.com,5519 Washington St,Chicago,IL,74097,US,www.globalsolutionscorp.com,
554d6839-ffae-4af3-a037-719a9d10d694,658-15-5332,63-8968774,DL59541601,866-870-5841,891-462-4579,international.services.corp@yahoo.com,6184 Oak St,Houston,TX,23048,US,www.internationalservicescorp.com,
450ea782-01ba-4784-8b70-53948f0d3269,562-95-1363,57-9870462,DL10235719,971-819-4414,376-414-5944,united.solutions.corp@hotmail.com,4239 Washington St,New York,NY,63270,US,www.unitedsolutionscorp.com,
4073f7fc-bc22-4b02-8345-66a08863fc68,701-81-8644,90-3530226,DL97296695,852-284-3268,301-688-6016,american.solutions.llc@aol.com,8998 Oak St,New York,NY,15532,US,www.americansolutionsllc.com,
3b11e4ab-d4a0-427a-81a3-1876d0a25f65,420-52-7836,27-3288932,DL40029795,467-541-7865,448-263-7371,global.solutions.inc@outlook.com,4876 Cedar St,Los Angeles,CA,10945,US,www.globalsolutionsinc.com,
3abe58c6-77a9-4d60-ba0a-8b9897028d60,711-15-9830,31-4453822,DL17251645,573-160-8945,294-127-4924,american.solutions.ltd@outlook.com,3997 Jefferson St,Houston,TX,53778,US,www.americansolutionsltd.com,
3e4d47c6-ffb2-463a-b49b-36a0ce405941,949-41-1633,69-7624211,DL66000613,759-133-9125,296-116-9515,american.tech.ltd@outlook.com,500 Washington St,Chicago,IL,83565,US,www.americantechltd.com,
795fb8db-343e-4eaa-841b-47d037f83c95,448-15-1697,74-1025961,DL82763522,679-143-3355,375-612-6267,united.solutions.corp@aol.com,936 Pine St,Houston,TX,64397,US,www.unitedsolutionscorp.com,
bc3ccb1c-4f82-41d9-93f1-05e93dad6359,672-45-5293,26-2425656,DL88589116,373-398-5974,301-901-4681,national.enterprises.inc@hotmail.com,1595 Jefferson St,Chicago,IL,48093,US,www.nationalenterprisesinc.com,
d4c158d3-3096-46f7-b854-fd7dd6da3cd7,397-52-9759,91-4424212,DL54077821,810-763-8092,247-372-2625,international.systems.inc@aol.com,3420 Jefferson St,Houston,TX,44572,US,www.internationalsystemsinc.com,
f09df294-ffbc-44d7-90dd-a9fc35ce12c3,588-23-8424,26-8445933,DL15012365,325-489-4628,396-668-5821,national.enterprises.inc@hotmail.com,5602 Washington St,Houston,TX,41073,US,www.nationalenterprisesinc.com,
10c0ddee-991f-4246-b297-4828296f55d6,843-45-1751,74-5290787,DL75748125,539-646-3379,737-390-4553,international.enterprises.inc@yahoo.com,4313 Washington St,New York,NY,31620,US,www.internationalenterprisesinc.com,
2936f7da-f39b-4403-8349-90c8c3275b4e,375-15-9495,22-9873875,DL61400503,322-299-2751,848-944-7119,american.services.ltd@aol.com,1630 Main St,Phoenix,AZ,96379,US,www.americanservicesltd.com,
b16b3641-14fd-42e3-8fb1-c1a2e168d553,230-89-5431,70-7250041,DL71089156,972-938-4046,545-331-1701,global.enterprises.inc@gmail.com,1744 Pine St,Phoenix,AZ,26671,US,www.globalenterprisesinc.com,
2aead984-c288-4205-9473-b4527c7095c4,110-28-4481,71-6657571,DL51072807,608-203-7939,352-192-1688,international.services.llc@aol.com,914 Cedar St,Los Angeles,CA,63992,US,www.internationalservicesllc.com,
021d9d78-7392-403c-ab55-d8d4886a5468,120-63-8218,18-8864117,DL90340325,788-948-4748,734-104-7096,international.systems.inc@outlook.com,2143 Cedar St,New York,NY,36717,US,www.internationalsystemsinc.com,
26a80497-4076-4232-a8b1-019e527cdb16,266-37-2247,27-3473713,DL64224893,676-395-7362,910-277-8918,global.tech.llc@aol.com,5096 Oak St,Houston,TX,84119,US,www.globaltechllc.com,
7a3af94d-7e32-4d23-97d8-8f976c957caa,403-72-1906,45-7647605,DL56351866,806-484-4558,917-511-4819,american.tech.ltd@yahoo.com,3031 Jefferson St,Phoenix,AZ,51428,US,www.americantechltd.com,
cc8c48fc-fc27-41be-8026-2fef8bc4f2a3,896-30-7355,57-9707403,DL99260322,583-752-2060,493-991-8334,american.enterprises.corp@hotmail.com,5528 Maple St,New York,NY,38686,US,www.americanenterprisescorp.com,
03eb6a24-6039-4c3b-a5ad-5808a9b0f205,163-53-8247,55-7219776,DL26669159,990-211-6788,389-585-4135,national.solutions.llc@hotmail.com,3240 Elm St,Chicago,IL,23361,US,www.nationalsolutionsllc.com,
7fc9eb78-1ec8-4854-8965-84fa035392ba,323-93-2819,30-8891715,DL62066307,880-853-1637,646-924-4703,american.services.llc@outlook.com,256 Maple St,Houston,TX,17714,US,www.americanservicesllc.com,
2800f62f-1042-4e21-b474-8f34effe5e97,947-21-4902,88-7268882,DL58830886,953-431-3956,970-305-9786,international.tech.inc@hotmail.com,7684 Cedar St,Los Angeles,CA,45611,US,www.internationaltechinc.com,
e25982c4-c83d-4f29-b33e-f082d11e379d,916-13-9059,99-5191462,DL84428030,336-297-8683,278-713-2161,global.solutions.inc@yahoo.com,2010 Pine St,Houston,TX,35800,US,www.globalsolutionsinc.com,
df3c5774-cae4-419f-b661-0067597e75ec,228-50-4934,21-2389394,DL31297250,866-661-8679,846-581-4929,national.solutions.llc@yahoo.com,1116 Elm St,Los Angeles,CA,90035,US,www.nationalsolutionsllc.com,
e060afcd-08fa-4965-bdb8-b90cd685aeff,364-54-1767,26-6495250,DL84337864,935-913-7906,518-280-9018,american.systems.llc@gmail.com,8376 Jefferson St,New York,NY,32887,US,www.americansystemsllc.com,
59f22cac-abce-4a95-8a60-c95cc1eb7cc4,849-61-6460,20-2971867,DL87772814,546-109-8134,867-652-8642,united.solutions.corp@aol.com,8439 Oak St,Los Angeles,CA,68893,US,www.unitedsolutionscorp.com,
e05d87fa-524f-40db-86bd-c4f8695a4424,304-57-5103,60-1449213,DL78320366,669-656-3757,559-390-2023,international.services.inc@outlook.com,1618 Main St,Houston,TX,61665,US,www.internationalservicesinc.com,
588b5377-aa96-4587-b324-ee665213a170,824-79-2205,58-9046943,DL78612884,769-789-7777,326-666-4283,american.solutions.llc@gmail.com,7256 Lincoln St,Chicago,IL,14011,US,www.americansolutionsllc.com,
9690be18-6cbf-4853-89c7-b3c3c4315754,312-89-1148,61-2081260,DL69769123,639-288-2028,767-744-5552,international.enterprises.corp@aol.com,995 Maple St,Los Angeles,CA,84733,US,www.internationalenterprisescorp.com,
2c14f2a5-60ec-42ba-9184-7e88c315a31d,615-91-6596,88-6914941,DL72639875,806-276-3248,715-477-7998,american.enterprises.inc@gmail.com,5820 Washington St,Houston,TX,33427,US,www.americanenterprisesinc.com,
107d48a2-f8b6-4794-b69e-d70b26c70552,584-36-1758,72-5477033,DL71057827,302-285-5504,993-167-1253,international.tech.inc@hotmail.com,6112 Lincoln St,Los Angeles,CA,93751,US,www.internationaltechinc.com,
3022a9dc-6c50-48f9-8d77-eb8a5f3a9fa4,702-78-2915,88-6431698,DL57187232,329-311-9772,309-128-7804,american.tech.corp@yahoo.com,5928 Main St,Houston,TX,70489,US,www.americantechcorp.com,
43852eda-83fc-42a0-bb77-edfef1d45aa2,960-19-4362,98-5080428,DL56448880,222-701-9001,947-936-1032,national.solutions.llc@hotmail.com,3408 Lincoln St,Houston,TX,31339,US,www.nationalsolutionsllc.com,
ac436d4d-f6ed-4269-b102-f5085022509e,519-84-9970,70-7826432,DL76042408,286-356-7665,909-615-1283,american.enterprises.ltd@gmail.com,5787 Jefferson St,Phoenix,AZ,27814,US,www.americanenterprisesltd.com,
0bed7bd6-03a9-48fe-a623-9c0cc1b5ced6,372-57-8577,24-3250632,DL19039046,952-678-6630,937-795-3291,global.enterprises.inc@gmail.com,2738 Jefferson St,New York,NY,87407,US,www.globalenterprisesinc.com,
9500c057-af46-4130-b18d-59d556fee134,444-46-2416,51-6772582,DL87921082,523-402-9069,654-117-4138,international.solutions.inc@aol.com,9859 Pine St,Houston,TX,57307,US,www.internationalsolutionsinc.com,
6d33ae44-9e57-444c-b1ad-d5fc71ae0004,759-11-4783,34-9667735,DL37515373,972-940-6310,372-401-6262,united.tech.corp@yahoo.com,1882 Jefferson St,Houston,TX,90017,US,www.unitedtechcorp.com,
b1ee0530-5702-4dd8-9ccb-1142c8846bc1,894-86-3974,67-1852859,DL51102307,773-898-4937,787-411-5774,united.systems.corp@yahoo.com,9845 Cedar St,New York,NY,26820,US,www.unitedsystemscorp.com,
154e7d4d-1ff9-42f9-b580-821087c07f6e,998-61-9997,19-9129068,DL55911891,668-745-3556,725-615-7901,global.services.corp@hotmail.com,98 Main St,Chicago,IL,14024,US,www.globalservicescorp.com,
74fd4720-ad44-40b9-960f-2abb533b544a,368-17-1763,65-5408737,DL29305819,515-748-6741,587-429-3827,international.tech.llc@aol.com,5228 Cedar St,Phoenix,AZ,63403,US,www.internationaltechllc.com,
82e90ce7-ef36-4f41-8eb1-5f5be13d2e97,479-96-7947,59-9725472,DL15657705,515-343-6626,387-609-9360,global.solutions.llc@aol.com,7045 Oak St,Phoenix,AZ,59078,US,www.globalsolutionsllc.com,
f9c9fcb5-630a-4ead-959a-17ab14a70530,780-23-6156,88-2133917,DL32292529,548-346-5676,348-244-2925,united.enterprises.ltd@hotmail.com,6808 Lincoln St,Chicago,IL,78215,US,www.unitedenterprisesltd.com,
45970403-ce76-4ebb-8f95-dc37dc084c38,137-14-6386,71-3645630,DL17177600,681-761-9704,431-911-1762,united.tech.inc@outlook.com,607 Pine St,Chicago,IL,91428,US,www.unitedtechinc.com,
29bba44a-d503-469e-99fc-0d9c255e0892,927-97-5798,23-3527889,DL19420856,921-752-4038,806-477-7762,american.services.corp@aol.com,5698 Cedar St,Houston,TX,54732,US,www.americanservicescorp.com,
b6bbe235-1db2-499f-a6f7-4f48e4495155,544-26-4669,84-8240346,DL89406209,410-544-8025,435-102-1557,international.systems.corp@outlook.com,5240 Jefferson St,Chicago,IL,33499,US,www.internationalsystemscorp.com,
b6df89db-01ff-4815-98f8-8a392eb2e159,522-97-8362,21-2027173,DL58800187,930-383-2840,567-206-7810,american.solutions.inc@yahoo.com,7785 Maple St,Phoenix,AZ,16269,US,www.americansolutionsinc.com,
1854dcc0-c2c8-43f0-ad73-1600c8a4cda8,555-79-4447,66-6020812,DL25382334,858-453-8726,210-707-5654,american.services.ltd@gmail.com,558 Pine St,Houston,TX,78271,US,www.americanservicesltd.com,
e8f6f340-896a-4a94-bcd6-dfb575540db9,315-80-7670,31-5715062,DL57538691,521-495-3543,491-617-2282,united.services.inc@yahoo.com,7179 Lincoln St,Los Angeles,CA,97677,US,www.unitedservicesinc.com,
26dc2df5-d78f-4df0-bae1-8708d3f4d2cf,728-82-2682,68-9870728,DL60322712,874-595-8410,740-131-1309,international.services.inc@gmail.com,8713 Maple St,Chicago,IL,14595,US,www.internationalservicesinc.com,
1719a165-d72a-48e0-9292-747d6acb652d,498-91-2193,88-8258253,DL98918965,581-219-6352,410-326-9291,american.services.ltd@outlook.com,2651 Cedar St,Houston,TX,62869,US,www.americanservicesltd.com,
fc9ebf0e-f6b1-4111-b58f-b7b781e31238,878-15-2593,58-2799284,DL71386864,235-169-6500,581-760-2830,national.systems.ltd@hotmail.com,227 Elm St,Los Angeles,CA,27405,US,www.nationalsystemsltd.com,
740d3dd1-01ab-4933-b701-61776cc282bb,215-18-9222,11-8559314,DL92393137,977-839-7413,519-747-5483,global.services.corp@yahoo.com,5660 Main St,Los Angeles,CA,55931,US,www.globalservicescorp.com,
76f55712-5046-4e45-9f41-b5a43fffb853,247-86-9277,65-9596190,DL32974233,386-379-6779,242-888-5470,global.systems.inc@yahoo.com,4035 Jefferson St,Los Angeles,CA,39947,US,www.globalsystemsinc.com,
6c7919c2-fe1d-4dac-a50e-dc954c334b99,941-38-4437,92-2742274,DL79465112,345-684-5211,427-392-1525,united.tech.inc@hotmail.com,2882 Oak St,Los Angeles,CA,29135,US,www.unitedtechinc.com,
b150d15b-536a-41bd-abff-28c4f932cde2,369-22-8246,96-2575014,DL47649407,423-333-6594,728-944-3725,national.services.inc@aol.com,214 Maple St,Los Angeles,CA,16776,US,www.nationalservicesinc.com,
ae04e88e-5bc4-4def-be5c-957fd176365f,306-64-1968,64-7092650,DL82976850,981-835-2307,798-921-6477,american.solutions.ltd@gmail.com,2747 Main St,Chicago,IL,71186,US,www.americansolutionsltd.com,
a826cce0-2391-4f27-8259-968ea466eb1b,439-25-7946,18-4154808,DL77055455,430-290-6773,505-984-7395,american.systems.inc@yahoo.com,4405 Elm St,New York,NY,64292,US,www.americansystemsinc.com,
1bf1747d-159a-462f-966b-3f9aa1fbff18,335-52-7940,39-3868697,DL97503640,369-472-2285,928-770-5834,global.services.ltd@hotmail.com,5921 Main St,Houston,TX,29817,US,www.globalservicesltd.com,
8ac40e42-cbfa-4271-a1cd-05331275de72,551-99-4989,25-5138851,DL61352571,708-721-5287,403-132-2841,united.enterprises.llc@hotmail.com,3344 Maple St,Chicago,IL,38311,US,www.unitedenterprisesllc.com,
7a790c93-2c7f-4014-8253-afe613f69849,415-97-8600,70-7841019,DL13387764,599-676-4316,991-560-7537,national.tech.inc@outlook.com,5145 Oak St,Chicago,IL,99919,US,www.nationaltechinc.com,
e6aed258-3ae5-437d-bc1f-cec48fd65045,689-32-6392,20-3404945,DL46323264,816-610-7784,435-248-4498,international.services.inc@hotmail.com,5625 Maple St,Los Angeles,CA,41887,US,www.internationalservicesinc.com,
76e88193-5cac-4f82-823a-2d6c5a429396,742-22-5163,91-5613025,DL70185518,582-538-7873,597-888-5424,national.tech.inc@aol.com,2347 Main St,Chicago,IL,98002,US,www.nationaltechinc.com,
944f7abb-34d4-49af-8544-64129af688cd,391-69-6523,17-6873849,DL80505264,709-184-1736,330-123-8457,global.enterprises.llc@hotmail.com,3661 Main St,Phoenix,AZ,95739,US,www.globalenterprisesllc.com,
2daf425c-1fd8-44a5-b387-69ea80ef7f8b,722-22-5413,38-7248372,DL69302627,263-716-5081,386-289-7341,american.solutions.llc@aol.com,4239 Maple St,Los Angeles,CA,76558,US,www.americansolutionsllc.com,
88325453-e379-466b-8f0e-ec7df98b3288,419-20-9411,78-7651461,DL17728121,254-910-1470,933-849-4198,national.tech.ltd@yahoo.com,2828 Maple St,New York,NY,50907,US,www.nationaltechltd.com,
19bb5cfa-9d70-48e6-b651-e8e4d7df2850,506-70-6411,93-7266617,DL81223089,722-103-5305,556-602-3404,international.systems.llc@aol.com,564 Oak St,Phoenix,AZ,20528,US,www.internationalsystemsllc.com,
3efd77dd-52b1-4302-be50-32e431adc89f,192-90-1255,55-2185214,DL18101433,603-224-8337,570-824-3925,international.systems.corp@yahoo.com,1105 Cedar St,Los Angeles,CA,93989,US,www.internationalsystemscorp.com,
8e9729fe-55ec-411d-b795-e19e17587da1,567-10-1805,29-9611305,DL47002768,348-363-5606,698-116-9243,united.systems.corp@yahoo.com,889 Main St,Chicago,IL,80003,US,www.unitedsystemscorp.com,
822668cc-f26d-46df-80d6-f4d464feba51,168-66-8965,63-2601832,DL59478928,402-112-2467,427-877-7004,international.solutions.llc@outlook.com,1893 Cedar St,New York,NY,57501,US,www.internationalsolutionsllc.com,
81c818d5-7566-4fa8-91a5-f7211aa9611d,467-16-7265,57-6618289,DL33355796,581-632-4565,265-587-1388,global.enterprises.corp@hotmail.com,4285 Oak St,Chicago,IL,38739,US,www.globalenterprisescorp.com,
1ec1a40d-be4d-4dd2-96e4-f3e3550a50b0,398-45-7032,31-8489302,DL86113719,221-801-7321,865-546-1300,global.solutions.ltd@gmail.com,4670 Jefferson St,Houston,TX,76489,US,www.globalsolutionsltd.com,
b43a58d5-4ac6-4020-adfc-8712344ff3b1,338-40-7089,82-5076895,DL33828548,335-350-4479,306-232-4229,global.systems.ltd@hotmail.com,1282 Pine St,Chicago,IL,32602,US,www.globalsystemsltd.com,
d89a4f15-a95e-432c-8963-e14bcda509a8,381-18-6631,45-5025353,DL66812776,964-365-2213,518-308-7101,national.services.ltd@gmail.com,421 Washington St,Houston,TX,69185,US,www.nationalservicesltd.com,
c772e86c-8eee-4270-b70e-d6acb8efb8d8,790-44-8316,40-7227893,DL75389422,415-661-7094,276-157-6015,american.tech.ltd@gmail.com,9177 Maple St,New York,NY,73697,US,www.americantechltd.com,
